Frame,ID,Label,x1,y1,x2,y2
286,5,player,591,263,633,324
286,32,player,615,306,667,376
286,46,player,692,157,704,178
286,37,player,954,222,987,284
286,37,player,949,219,984,273
287,3,player,5,385,66,492
287,7,player,298,232,356,308
287,19,player,807,285,845,378
287,32,player,586,315,635,406
287,11,player,421,231,454,304
287,0,player,60,334,109,406
287,0,player,59,310,106,405
287,10,player,686,305,718,356
287,32,player,624,327,668,378
287,46,player,692,158,705,179
287,0,player,59,310,99,384
287,37,player,954,222,986,294
287,10,player,690,342,716,392
287,11,player,424,255,454,305
287,5,player,593,263,634,315
287,32,player,611,318,638,392
287,10,player,690,341,728,392
287,5,player,593,263,638,333
288,3,player,14,388,74,494
288,7,player,308,235,365,310
288,19,player,817,285,863,378
288,32,player,580,312,630,399
288,0,player,73,311,114,409
288,10,player,684,305,727,393
288,11,player,426,258,454,304
288,32,player,624,307,670,381
288,11,player,417,223,450,301
288,46,player,694,159,706,180
288,5,player,595,263,635,334
288,11,player,423,230,454,304
288,27,player,956,232,985,301
288,27,player,953,222,987,278
288,5,player,611,276,672,381
289,19,player,824,286,882,376
289,5,player,575,310,626,397
289,0,player,84,310,122,410
289,7,player,318,237,371,313
289,3,player,26,390,73,496
289,11,player,423,223,455,304
289,36,player,598,260,641,336
289,10,player,679,304,715,388
289,10,player,629,307,677,380
289,46,player,695,159,706,181
289,20,player,955,239,989,303
289,39,player,683,347,714,395
289,11,player,425,247,454,304
290,19,player,833,288,895,376
290,7,player,331,240,372,314
290,3,player,40,390,83,498
290,5,player,571,310,612,400
290,0,player,93,309,132,410
290,36,player,600,261,645,336
290,11,player,423,223,455,304
290,10,player,676,302,712,395
290,10,player,683,332,710,396
290,10,player,633,308,683,381
290,10,player,638,305,697,385
290,20,player,953,227,993,305
291,19,player,844,289,904,380
291,0,player,97,306,141,409
291,7,player,342,240,376,314
291,3,player,51,390,92,499
291,5,player,566,309,605,401
291,11,player,426,222,456,304
291,36,player,602,257,644,336
291,10,player,675,301,710,397
291,10,player,638,306,682,379
292,19,player,854,291,907,382
292,5,player,561,308,603,401
292,0,player,99,308,158,408
292,7,player,353,240,385,316
292,11,player,427,222,459,304
292,36,player,605,257,645,335
292,3,player,56,388,101,498
292,3,player,56,445,101,499
292,20,player,949,231,1000,307
292,10,player,671,337,705,397
292,10,player,674,301,707,367
292,10,player,640,306,679,368
292,10,player,672,301,697,364
292,46,player,699,162,712,183
292,10,player,666,327,698,394
293,19,player,866,292,911,383
293,3,player,58,387,111,501
293,5,player,557,309,601,397
293,0,player,103,312,170,403
293,36,player,607,258,645,334
293,7,player,361,238,399,318
293,20,player,948,232,999,309
293,11,player,428,224,463,306
293,10,player,665,333,700,396
293,10,player,642,305,679,365
293,10,player,669,302,704,375
293,46,player,700,162,714,183
293,10,player,667,312,704,395
293,10,player,670,302,700,362
294,3,player,64,387,128,496
294,19,player,877,291,922,384
294,0,player,111,310,183,400
294,5,player,555,309,596,398
294,7,player,369,237,415,318
294,36,player,611,258,646,333
294,11,player,431,226,469,306
294,20,player,950,234,1000,310
294,10,player,646,304,679,369
294,10,player,667,336,700,392
294,10,player,669,303,704,374
294,10,player,654,305,682,370
294,46,player,704,163,717,185
295,19,player,886,292,935,384
295,3,player,71,389,141,496
295,11,player,432,229,472,306
295,5,player,556,309,596,397
295,36,player,612,259,652,333
295,7,player,377,237,426,319
295,0,player,122,311,190,407
295,10,player,669,334,704,393
295,0,player,124,340,190,407
295,20,player,954,234,1003,310
295,10,player,673,303,705,378
295,10,player,665,302,695,357
295,10,player,644,304,688,355
295,10,player,644,305,672,354
296,3,player,81,391,148,498
296,19,player,896,294,945,384
296,5,player,554,307,596,401
296,11,player,435,231,474,306
296,10,player,615,261,651,331
296,7,player,386,239,435,318
296,32,player,669,331,700,394
296,32,player,674,303,707,380
296,0,player,152,344,190,408
296,0,player,150,313,186,382
296,20,player,958,234,1005,311
296,10,player,644,305,673,343
296,10,player,670,302,699,370
296,46,player,710,165,722,185
296,7,player,387,262,434,319
296,0,player,141,313,185,395
296,0,player,140,323,191,404
296,10,player,670,302,692,355
297,3,player,95,393,148,500
297,5,player,549,306,591,398
297,11,player,436,233,478,305
297,19,player,906,300,950,384
297,0,player,155,312,199,411
297,36,player,616,262,648,331
297,10,player,682,304,706,369
297,20,player,962,231,1007,311
297,10,player,664,330,700,393
297,7,player,394,241,430,299
297,10,player,670,339,706,394
297,7,player,402,267,442,320
297,46,player,712,166,725,186
297,10,player,665,301,692,356
297,10,player,646,305,691,344
297,7,player,395,242,421,295
298,3,player,113,393,154,502
298,0,player,169,311,215,412
298,5,player,544,305,586,395
298,19,player,914,297,956,384
298,7,player,436,233,479,306
298,7,player,404,244,440,322
298,10,player,618,261,646,334
298,32,player,679,302,708,367
298,32,player,664,327,696,391
298,20,player,966,231,1011,310
298,32,player,679,350,708,396
298,10,player,640,304,686,344
298,10,player,657,300,695,354
298,46,player,716,166,729,186
298,10,player,637,287,679,340
298,10,player,668,300,694,356
299,5,player,542,305,583,394
299,7,player,436,232,483,308
299,19,player,924,296,970,388
299,0,player,179,310,222,412
299,36,player,619,262,650,334
299,3,player,128,392,163,501
299,7,player,414,248,445,326
299,10,player,643,305,682,354
299,10,player,665,324,698,393
299,10,player,673,300,718,389
299,20,player,971,230,1012,309
299,3,player,128,448,161,502
299,10,player,655,300,700,365
299,10,player,681,337,715,395
299,10,player,666,341,706,395
300,5,player,542,305,581,394
300,19,player,933,290,980,389
300,3,player,136,388,173,503
300,0,player,188,308,235,410
300,36,player,616,263,650,335
300,7,player,435,230,483,308
300,10,player,651,305,675,352
300,7,player,422,251,474,327
300,32,player,684,346,710,392
300,7,player,422,251,459,326
300,10,player,673,298,715,379
300,10,player,670,330,696,390
300,20,player,974,230,1015,309
300,10,player,671,338,708,390
300,10,player,669,326,702,385
301,0,player,196,305,247,405
301,5,player,540,304,580,392
301,3,player,145,388,185,502
301,19,player,940,287,987,388
301,10,player,676,298,722,383
301,10,player,675,335,712,390
301,7,player,430,258,483,328
301,10,player,655,305,679,343
301,36,player,611,264,647,312
301,7,player,431,229,467,306
301,7,player,432,229,478,311
301,7,player,436,230,489,320
301,10,player,621,293,650,336
301,20,player,979,231,1020,312
301,10,player,615,265,651,329
302,3,player,150,388,203,501
302,7,player,428,229,492,329
302,5,player,537,301,580,391
302,0,player,204,307,259,404
302,19,player,949,284,992,390
302,10,player,611,266,655,333
302,32,player,680,297,724,383
302,32,player,671,324,689,362
302,20,player,984,231,1024,308
302,32,player,678,344,719,391
302,10,player,611,266,672,336
302,2,player,0,320,9,386
302,46,player,731,169,745,190
303,5,player,536,299,586,387
303,3,player,158,389,220,500
303,19,player,957,284,1001,391
303,0,player,217,309,271,406
303,7,player,429,229,464,300
303,7,player,445,260,501,330
303,10,player,607,265,667,340
303,32,player,683,295,723,388
303,32,player,664,322,687,364
303,20,player,989,236,1027,313
303,2,player,0,343,15,422
303,32,player,683,342,722,392
303,46,player,735,169,749,191
304,3,player,166,391,229,499
304,5,player,535,298,591,387
304,19,player,966,284,1008,392
304,0,player,227,310,277,407
304,7,player,450,259,504,330
304,7,player,428,228,468,299
304,10,player,605,265,661,342
304,2,player,0,339,21,436
304,4,player,0,291,25,353
304,32,player,685,333,720,392
304,32,player,661,294,710,364
304,32,player,680,292,726,381
304,20,player,995,245,1033,313
304,46,player,740,169,753,190
304,32,player,685,301,725,393
305,3,player,178,393,237,501
305,5,player,536,296,597,388
305,2,player,0,337,35,435
305,19,player,974,284,1018,391
305,7,player,429,227,471,305
305,0,player,238,310,282,410
305,7,player,456,259,507,330
305,10,player,609,265,661,343
305,4,player,0,289,28,356
305,3,player,177,425,236,500
305,32,player,685,290,730,392
305,20,player,997,234,1037,314
305,46,player,744,169,757,190
305,10,player,661,301,683,363
306,19,player,983,285,1028,392
306,2,player,0,336,49,436
306,7,player,429,227,473,305
306,4,player,0,288,27,358
306,0,player,248,309,290,410
306,7,player,464,259,511,331
306,3,player,192,394,238,502
306,5,player,539,295,602,389
306,10,player,625,297,654,347
306,10,player,593,263,664,334
306,32,player,695,289,735,382
306,20,player,1005,255,1034,299
306,32,player,685,316,719,391
306,5,player,539,294,578,390
306,46,player,748,170,761,190
306,10,player,638,272,668,345
306,10,player,610,264,669,346
306,20,player,1005,239,1039,287
306,32,player,666,308,692,365
307,7,player,428,227,474,306
307,19,player,990,286,1038,394
307,2,player,1,338,60,440
307,4,player,0,288,36,379
307,7,player,472,256,515,331
307,5,player,543,295,584,386
307,5,player,542,295,605,385
307,32,player,700,287,740,381
307,10,player,591,263,655,349
307,20,player,1007,231,1046,317
307,0,player,257,307,297,410
307,3,player,206,394,241,464
307,0,player,264,343,298,410
307,3,player,205,449,245,502
307,32,player,687,315,720,388
307,32,player,671,310,695,363
307,10,player,621,283,652,351
307,46,player,751,170,766,193
308,19,player,995,290,1046,396
308,4,player,8,287,44,381
308,2,player,15,339,66,442
308,0,player,267,305,307,409
308,11,player,427,227,472,306
308,5,player,543,295,607,375
308,7,player,480,253,517,332
308,10,player,595,264,653,353
308,32,player,702,286,742,389
308,32,player,662,306,719,385
308,3,player,217,393,255,502
308,3,player,217,446,256,503
308,20,player,1012,231,1051,318
308,46,player,755,170,770,191
308,3,player,216,393,254,465
309,11,player,421,226,467,306
309,0,player,277,304,321,407
309,4,player,15,288,50,378
309,7,player,485,250,523,331
309,32,player,709,286,748,387
309,19,player,1003,292,1051,397
309,32,player,663,305,713,377
309,2,player,39,340,72,443
309,10,player,608,283,657,353
309,5,player,543,297,584,373
309,20,player,1015,226,1055,317
309,3,player,228,391,264,480
309,10,player,604,266,651,350
309,3,player,227,447,265,503
309,3,player,226,412,266,503
309,10,player,604,266,644,330
310,11,player,414,225,467,308
310,0,player,285,304,337,406
310,19,player,1010,294,1058,398
310,4,player,22,289,71,382
310,7,player,491,249,529,331
310,32,player,667,305,722,380
310,32,player,712,288,753,389
310,3,player,232,438,276,505
310,2,player,46,339,84,444
310,5,player,538,298,581,353
310,3,player,238,390,266,455
310,10,player,612,268,640,330
310,46,player,765,170,779,192
310,5,player,547,320,587,377
310,20,player,1021,236,1061,315
310,10,player,611,280,641,345
310,10,player,611,298,649,346
311,0,player,292,305,344,402
311,2,player,51,336,96,445
311,19,player,1016,292,1064,399
311,3,player,239,391,291,505
311,4,player,34,289,76,384
311,11,player,411,224,470,309
311,7,player,496,249,534,331
311,32,player,714,288,757,389
311,32,player,669,306,721,378
311,5,player,538,299,584,346
311,20,player,1028,231,1066,315
311,10,player,609,270,661,354
311,46,player,769,171,783,193
311,5,player,540,330,587,378
311,5,player,550,331,592,377
312,3,player,245,388,303,502
312,11,player,411,224,469,307
312,0,player,301,305,349,402
312,2,player,55,336,109,443
312,19,player,1025,289,1068,399
312,7,player,500,247,539,331
312,4,player,41,287,77,385
312,32,player,671,305,722,384
312,32,player,722,286,761,390
312,10,player,599,273,640,353
312,5,player,540,298,588,351
312,10,player,597,272,663,353
312,5,player,563,324,598,376
312,5,player,556,315,596,376
312,46,player,774,172,787,193
312,5,player,591,277,619,350
312,5,player,572,333,598,376
312,20,player,1030,229,1072,314
312,5,player,548,299,593,365
313,2,player,60,336,126,441
313,7,player,500,248,546,329
313,11,player,414,224,466,308
313,19,player,1030,288,1073,400
313,0,player,312,307,353,404
313,5,player,542,296,601,376
313,3,player,257,391,311,502
313,4,player,49,286,82,385
313,32,player,729,284,767,390
313,39,player,674,303,717,382
313,10,player,591,276,658,360
313,46,player,778,172,791,193
313,3,player,265,390,291,456
313,5,player,591,277,640,358
313,20,player,1036,248,1077,313
314,7,player,503,249,551,328
314,19,player,1035,285,1079,399
314,2,player,71,337,137,440
314,3,player,267,392,317,504
314,4,player,55,286,90,386
314,11,player,418,222,461,308
314,0,player,323,305,364,405
314,32,player,735,281,770,387
314,5,player,601,281,639,351
314,3,player,266,426,317,504
314,5,player,545,295,603,376
314,39,player,675,304,712,379
314,46,player,781,172,796,193
314,39,player,672,299,703,360
314,20,player,1036,232,1080,315
314,3,player,271,392,302,459
315,2,player,84,338,140,442
315,3,player,278,393,318,506
315,5,player,551,293,613,375
315,7,player,511,251,556,329
315,0,player,331,302,373,405
315,4,player,61,285,98,385
315,19,player,1038,284,1083,399
315,11,player,419,220,454,307
315,32,player,739,280,773,387
315,5,player,600,286,644,363
315,39,player,672,295,701,361
315,39,player,683,304,715,379
315,46,player,785,171,799,193
316,2,player,98,339,147,443
316,19,player,1043,284,1087,400
316,39,player,671,291,716,380
316,7,player,515,254,559,330
316,0,player,338,300,380,405
316,32,player,740,280,776,385
316,4,player,64,285,108,383
316,11,player,416,218,445,308
316,5,player,603,293,637,367
316,3,player,286,394,321,496
316,5,player,557,293,606,360
316,3,player,287,428,322,507
316,3,player,291,461,321,506
316,46,player,789,172,803,194
316,5,player,568,295,615,370
316,5,player,557,294,588,350
317,2,player,112,340,160,444
317,19,player,1046,286,1091,399
317,4,player,70,286,110,382
317,39,player,670,285,717,380
317,5,player,516,253,561,330
317,0,player,345,298,387,403
317,32,player,746,279,781,384
317,3,player,302,446,330,507
317,11,player,414,216,441,308
317,10,player,559,291,615,368
317,10,player,605,300,631,365
317,3,player,292,395,323,465
318,19,player,1046,286,1094,400
318,0,player,351,298,392,399
318,39,player,667,281,718,379
318,2,player,123,338,170,444
318,5,player,516,252,561,330
318,4,player,74,285,110,382
318,32,player,747,279,782,384
318,11,player,410,215,437,305
318,10,player,557,289,608,367
318,10,player,601,308,629,366
318,3,player,297,394,336,489
318,3,player,301,443,336,508
318,46,player,794,171,808,193
318,20,player,1053,247,1086,303
319,2,player,125,336,180,444
319,39,player,662,279,718,380
319,19,player,1045,288,1096,401
319,4,player,77,286,113,382
319,32,player,747,280,787,385
319,5,player,515,249,553,330
319,11,player,405,214,433,308
319,3,player,304,447,347,508
319,0,player,358,328,394,397
319,48,player,301,392,340,461
319,0,player,354,298,394,357
319,46,player,795,170,808,192
319,0,player,356,300,394,396
319,10,player,604,317,627,365
319,20,player,1051,250,1090,309
319,7,player,547,286,597,363
320,39,player,655,277,717,379
320,32,player,745,279,789,385
320,3,player,304,391,355,507
320,19,player,1045,293,1096,402
320,2,player,128,335,187,442
320,4,player,77,284,114,382
320,5,player,513,245,547,330
320,11,player,397,214,427,307
320,0,player,357,299,399,397
320,7,player,541,283,595,365
320,20,player,1052,255,1092,310
320,46,player,794,170,808,191
320,7,player,594,317,624,367
321,39,player,651,278,712,379
321,19,player,1046,295,1096,403
321,3,player,305,392,358,505
321,32,player,741,276,787,384
321,2,player,132,335,194,439
321,4,player,73,281,111,382
321,5,player,508,243,543,331
321,11,player,389,215,420,308
321,0,player,355,299,392,360
321,5,player,536,280,587,363
321,0,player,368,330,397,396
321,20,player,1052,258,1096,311
322,39,player,645,277,704,378
322,3,player,306,394,355,505
322,2,player,138,339,197,439
322,19,player,1042,295,1094,403
322,32,player,740,274,782,383
322,4,player,70,280,111,381
322,15,player,501,241,538,329
322,5,player,527,277,570,360
322,11,player,381,216,414,306
322,0,player,355,300,393,366
322,20,player,1061,263,1103,313
322,0,player,365,329,399,396
322,46,player,789,169,804,192
322,0,player,360,311,398,395
323,32,player,736,272,775,379
323,2,player,146,338,198,440
323,39,player,637,276,690,377
323,3,player,306,394,350,506
323,4,player,65,278,102,380
323,19,player,1037,293,1090,403
323,5,player,515,274,570,362
323,15,player,497,240,529,315
323,20,player,1059,263,1107,314
323,0,player,354,293,396,393
323,11,player,372,217,406,308
323,46,player,785,169,800,191
324,19,player,1030,288,1083,402
324,32,player,730,271,768,382
324,7,player,626,273,675,377
324,4,player,57,279,97,380
324,0,player,352,292,393,395
324,11,player,354,215,396,306
324,15,player,488,240,520,306
324,20,player,1058,267,1111,317
324,2,player,157,339,195,440
324,3,player,311,442,345,506
324,5,player,507,275,561,359
324,3,player,303,394,342,476
324,46,player,778,168,793,190
324,5,player,493,274,517,329
325,7,player,615,269,659,376
325,19,player,1020,289,1075,400
325,32,player,722,269,759,375
325,2,player,154,338,195,441
325,3,player,296,394,340,508
325,4,player,48,279,88,379
325,0,player,347,295,386,394
325,11,player,338,215,381,305
325,5,player,478,240,509,289
325,20,player,1054,270,1115,318
325,15,player,490,282,547,354
325,5,player,477,278,505,334
325,46,player,770,167,785,190
326,19,player,1004,288,1063,400
326,32,player,710,270,751,371
326,2,player,140,335,194,442
326,4,player,38,280,77,378
326,0,player,339,290,380,395
326,7,player,600,266,641,375
326,11,player,325,215,366,301
326,3,player,288,391,332,509
326,3,player,289,427,332,508
326,5,player,460,241,497,295
326,15,player,474,282,527,361
326,15,player,458,281,494,357
326,49,player,1125,221,1146,268
326,15,player,462,284,521,359
327,19,player,989,291,1050,399
327,2,player,131,333,190,441
327,0,player,329,289,376,394
327,32,player,698,270,741,372
327,11,player,311,213,350,299
327,4,player,28,280,72,378
327,7,player,583,264,623,375
327,3,player,286,443,323,508
327,5,player,454,243,483,293
327,15,player,440,284,472,356
327,48,player,279,390,311,459
327,15,player,459,285,504,358
327,46,player,747,167,764,189
327,15,player,442,285,503,357
328,19,player,972,293,1032,400
328,2,player,122,332,189,438
328,0,player,318,289,365,391
328,4,player,17,278,56,377
328,7,player,568,261,606,374
328,11,player,298,211,334,300
328,32,player,684,272,731,372
328,3,player,274,442,315,508
328,5,player,440,242,469,295
328,3,player,270,388,304,505
328,15,player,422,286,471,357
328,3,player,271,402,316,507
328,15,player,424,287,488,357
328,3,player,270,388,303,464
328,20,player,1067,289,1096,330
328,46,player,735,165,752,190
328,15,player,422,286,455,346
329,2,player,118,333,185,437
329,3,player,258,388,311,509
329,0,player,305,290,356,391
329,19,player,959,295,1021,401
329,4,player,7,275,44,377
329,32,player,669,273,722,373
329,11,player,283,208,317,303
329,7,player,556,260,590,373
329,5,player,425,242,455,300
329,15,player,405,289,455,358
329,46,player,722,166,739,191
330,0,player,294,290,344,391
330,32,player,656,273,711,372
330,19,player,945,295,1009,401
330,4,player,0,275,30,376
330,11,player,265,207,299,302
330,2,player,116,334,175,439
330,3,player,245,441,304,510
330,15,player,386,293,437,358
330,7,player,540,261,573,373
330,5,player,413,240,440,303
330,3,player,245,389,305,510
330,46,player,708,165,726,188
331,3,player,230,390,295,511
331,19,player,933,295,996,400
331,32,player,645,270,703,371
331,0,player,285,290,336,390
331,2,player,113,336,166,440
331,11,player,245,206,282,300
331,3,player,229,426,295,510
331,4,player,0,275,20,374
331,7,player,521,261,556,373
331,5,player,398,238,425,300
331,15,player,367,297,404,340
331,7,player,521,319,553,373
332,3,player,215,391,282,511
332,32,player,638,268,691,370
332,2,player,116,337,174,442
332,0,player,276,287,326,390
332,19,player,921,294,980,400
332,11,player,225,206,264,300
332,7,player,508,262,538,337
332,5,player,384,236,411,302
332,15,player,347,299,392,351
332,5,player,383,237,411,335
332,50,player,501,326,532,373
332,46,player,681,164,699,187
333,3,player,203,392,267,511
333,2,player,113,337,172,443
333,0,player,264,287,316,389
333,11,player,203,207,246,301
333,19,player,906,291,963,399
333,10,player,632,262,678,370
333,5,player,369,236,396,327
333,7,player,489,265,521,338
333,5,player,368,263,394,330
333,7,player,482,322,518,371
333,5,player,327,302,375,353
334,2,player,100,336,167,442
334,3,player,192,392,252,512
334,19,player,894,287,947,398
334,11,player,183,209,228,302
334,0,player,252,284,304,389
334,10,player,621,258,665,368
334,5,player,354,236,381,330
334,5,player,354,266,379,329
334,7,player,473,266,505,368
334,7,player,474,266,505,332
334,50,player,460,323,490,371
334,5,player,312,305,359,355
334,7,player,461,271,502,372
334,7,player,459,296,493,372
335,19,player,886,281,931,398
335,11,player,164,210,212,301
335,3,player,181,393,238,513
335,2,player,89,333,162,442
335,10,player,610,255,655,361
335,0,player,240,283,293,390
335,7,player,441,266,489,372
335,15,player,340,237,366,330
335,5,player,340,265,365,330
335,46,player,641,164,658,187
335,5,player,295,305,338,354
336,11,player,148,211,199,303
336,19,player,878,278,916,397
336,2,player,81,333,155,441
336,3,player,174,393,227,513
336,10,player,599,254,644,359
336,0,player,230,280,272,391
336,7,player,425,266,473,373
336,15,player,327,239,353,330
337,11,player,133,211,186,302
337,3,player,167,392,220,515
337,19,player,867,277,904,395
337,2,player,80,333,152,442
337,10,player,591,253,635,358
337,7,player,415,265,459,372
337,0,player,218,281,259,390
337,15,player,318,239,342,288
337,5,player,316,272,338,330
338,2,player,83,336,149,444
338,11,player,120,211,174,301
338,3,player,163,391,212,514
338,19,player,856,275,895,395
338,10,player,585,252,627,356
338,7,player,404,265,449,373
338,0,player,208,281,249,388
338,5,player,308,238,329,287
338,5,player,305,270,326,331
338,51,player,921,264,948,322
338,27,player,979,215,1003,266
339,19,player,848,275,886,395
339,11,player,110,210,163,301
339,3,player,156,391,208,516
339,2,player,91,338,146,443
339,0,player,195,283,241,385
339,10,player,580,253,621,364
339,7,player,395,266,439,374
339,5,player,293,270,317,332
339,5,player,297,237,319,289
340,2,player,100,336,143,444
340,3,player,148,390,203,516
340,11,player,99,207,152,300
340,19,player,839,273,877,392
340,7,player,386,265,428,373
340,0,player,189,282,232,387
340,10,player,573,254,611,363
340,5,player,284,271,306,332
340,10,player,576,254,613,336
340,5,player,287,237,309,291
340,27,player,962,212,983,264
340,10,player,583,254,614,314
340,52,player,589,163,604,186
340,5,player,284,239,307,332
341,19,player,829,277,869,395
341,11,player,88,206,141,301
341,2,player,90,337,143,445
341,3,player,142,393,195,519
341,10,player,567,258,608,364
341,0,player,180,283,226,387
341,7,player,376,266,424,375
341,5,player,275,272,296,333
341,5,player,277,238,299,323
341,51,player,891,278,919,324
341,0,player,217,295,256,348
341,52,player,580,164,596,187
341,27,player,955,212,976,263
341,5,player,274,235,295,294
342,2,player,86,334,146,444
342,19,player,818,279,862,396
342,8,player,77,204,131,302
342,3,player,136,394,180,520
342,10,player,560,263,603,367
342,5,player,267,236,289,332
342,7,player,365,270,416,374
342,0,player,266,264,288,333
342,41,player,176,282,222,387
342,41,player,210,297,241,347
342,27,player,947,210,969,263
342,41,player,182,318,223,387
342,41,player,176,282,216,351
342,51,player,886,287,915,328
343,19,player,809,282,854,396
343,3,player,132,395,181,519
343,2,player,84,333,147,439
343,8,player,69,201,121,300
343,10,player,550,266,599,368
343,7,player,357,265,406,372
343,0,player,259,271,280,333
343,0,player,260,236,283,332
343,41,player,165,310,215,384
343,41,player,162,279,211,382
343,41,player,202,297,225,341
343,10,player,569,265,601,329
343,27,player,939,214,962,264
344,19,player,800,284,847,397
344,3,player,127,399,177,521
344,10,player,544,270,597,371
344,2,player,86,333,150,437
344,8,player,62,201,116,302
344,0,player,252,275,273,335
344,7,player,349,266,392,374
344,41,player,158,280,203,353
344,41,player,181,302,211,385
344,0,player,254,238,276,334
344,27,player,932,209,956,268
344,10,player,567,270,599,330
344,41,player,155,298,187,351
344,51,player,873,298,899,335
345,3,player,121,401,175,521
345,10,player,538,270,597,370
345,8,player,53,202,110,302
345,19,player,793,283,842,396
345,7,player,341,266,390,376
345,0,player,245,239,268,336
345,2,player,91,335,158,443
345,41,player,173,302,207,385
345,2,player,113,335,157,439
345,41,player,154,290,199,366
345,41,player,162,279,203,355
345,27,player,929,215,949,268
345,41,player,160,279,205,380
345,52,player,553,166,568,189
345,51,player,861,299,895,337
346,19,player,788,281,837,392
346,3,player,115,400,174,521
346,10,player,540,268,597,369
346,8,player,32,201,101,301
346,7,player,332,264,378,374
346,0,player,241,237,263,334
346,3,player,115,446,173,520
346,2,player,131,337,162,438
346,41,player,167,310,202,382
346,41,player,164,278,202,381
346,41,player,151,304,173,351
346,41,player,164,278,198,341
346,2,player,131,336,161,406
346,52,player,548,164,563,187
346,2,player,148,304,173,362
347,3,player,111,402,170,524
347,7,player,326,266,369,377
347,8,player,30,205,97,304
347,19,player,785,284,830,392
347,10,player,542,269,597,367
347,0,player,234,239,258,337
347,2,player,134,301,170,351
347,2,player,163,305,198,386
347,2,player,161,281,196,358
347,27,player,938,206,953,240
347,0,player,235,240,258,310
347,53,player,136,345,164,400
347,27,player,916,215,940,270
348,3,player,108,398,164,523
348,1,player,18,207,87,303
348,19,player,780,280,826,391
348,7,player,317,266,357,376
348,10,player,546,266,597,365
348,0,player,229,239,253,337
348,2,player,156,280,194,384
348,53,player,141,338,173,446
348,2,player,129,292,159,341
348,51,player,852,304,881,338
348,1,player,18,209,58,303
348,52,player,538,166,553,191
348,27,player,914,213,936,268
349,1,player,11,208,84,303
349,3,player,107,400,163,523
349,19,player,776,279,819,391
349,7,player,311,267,351,375
349,10,player,551,264,600,364
349,0,player,225,240,247,337
349,51,player,851,307,876,340
349,2,player,123,291,148,342
349,2,player,158,282,190,384
349,2,player,143,301,161,347
349,2,player,161,329,189,383
349,2,player,146,338,179,447
349,54,player,919,306,934,342
349,2,player,147,338,177,417
349,41,player,154,281,190,352
350,3,player,107,401,157,524
350,19,player,770,280,812,393
350,7,player,305,271,346,379
350,1,player,4,209,80,306
350,2,player,147,335,193,440
350,10,player,554,262,599,367
350,51,player,847,311,872,342
350,0,player,219,240,244,340
350,41,player,141,304,156,351
350,41,player,123,295,143,342
350,41,player,152,282,186,352
350,0,player,222,241,244,308
350,54,player,914,310,931,346
351,7,player,298,271,340,379
351,1,player,3,209,77,305
351,19,player,766,278,807,393
351,10,player,553,258,599,366
351,2,player,143,333,203,445
351,3,player,109,463,152,523
351,55,player,116,399,144,477
351,0,player,216,240,238,340
351,41,player,120,281,156,346
351,51,player,839,314,869,341
351,41,player,152,281,181,342
351,2,player,149,331,185,383
351,52,player,526,169,541,191
352,10,player,551,254,601,365
352,1,player,6,206,73,304
352,7,player,294,272,334,376
352,2,player,161,332,210,445
352,19,player,760,278,803,391
352,3,player,111,462,149,521
352,0,player,212,240,235,338
352,3,player,114,398,148,517
352,41,player,144,277,180,382
352,41,player,117,281,152,345
352,3,player,115,396,147,481
352,51,player,835,313,866,340
352,41,player,117,285,142,344
352,52,player,523,166,538,189
353,10,player,550,253,606,364
353,19,player,755,279,798,392
353,1,player,2,207,71,304
353,2,player,177,336,219,448
353,41,player,143,276,179,385
353,5,player,290,273,330,370
353,56,player,115,463,152,523
353,0,player,210,240,233,339
353,3,player,114,399,151,518
353,1,player,3,206,50,304
353,41,player,115,276,148,344
353,10,player,576,254,607,310
353,51,player,833,314,865,341
353,52,player,521,167,535,190
353,5,player,292,332,319,378
353,27,player,897,219,917,270
354,19,player,751,283,793,396
354,10,player,550,258,608,365
354,3,player,115,403,153,529
354,5,player,287,278,326,379
354,41,player,142,282,180,389
354,2,player,189,347,220,456
354,1,player,0,212,64,309
354,1,player,0,212,41,308
354,41,player,110,278,147,347
354,0,player,207,245,230,332
354,52,player,518,171,532,195
354,51,player,831,313,861,344
354,0,player,204,273,228,350
354,0,player,204,290,227,356
354,27,player,898,213,917,274
354,28,player,1138,293,1164,324
355,19,player,746,286,791,398
355,10,player,552,259,611,364
355,41,player,104,276,145,349
355,41,player,138,281,177,390
355,1,player,0,216,64,309
355,3,player,114,404,150,527
355,3,player,115,454,153,529
355,5,player,283,281,319,363
355,0,player,204,246,228,344
355,2,player,193,349,223,457
355,51,player,830,316,860,346
355,0,player,204,246,227,304
355,52,player,515,173,529,196
355,0,player,203,276,227,345
355,54,player,907,317,924,349
355,5,player,293,339,323,386
356,19,player,741,285,786,394
356,1,player,0,216,61,305
356,34,player,98,269,147,346
356,2,player,202,343,234,455
356,51,player,830,311,858,344
356,34,player,137,280,176,389
356,0,player,201,282,220,342
356,0,player,201,244,224,303
356,3,player,114,402,149,520
356,10,player,556,259,612,362
356,3,player,113,455,153,527
356,5,player,278,279,314,379
356,55,player,114,402,147,478
356,28,player,1136,291,1162,324
356,10,player,571,259,618,316
356,19,player,751,341,786,393
356,10,player,566,259,618,337
356,52,player,512,171,527,195
356,10,player,556,298,606,362
357,10,player,561,258,626,363
357,19,player,737,286,781,391
